 method
 GMRES
 N=        5541
 iteration,||err||
   806, 1.444E-03
   807, 1.444E-03
   808, 1.444E-03
   809, 1.444E-03
   810, 1.444E-03
   811, 1.444E-03
   812, 1.444E-03
   813, 1.444E-03
   814, 1.444E-03
   815, 1.444E-03
   816, 1.444E-03
   817, 1.444E-03
   818, 1.444E-03
   819, 1.444E-03
   820, 1.444E-03
   821, 1.444E-03
   822, 1.444E-03
   823, 1.444E-03
   824, 1.444E-03
   825, 1.444E-03
   826, 1.443E-03
   827, 1.443E-03
   828, 1.441E-03
   829, 1.437E-03
   830, 1.433E-03
   831, 1.431E-03
   832, 1.430E-03
   833, 1.430E-03
   834, 1.430E-03
   835, 1.430E-03
   836, 1.430E-03
   837, 1.430E-03
   838, 1.430E-03
   839, 1.429E-03
   840, 1.429E-03
   841, 1.429E-03
   842, 1.427E-03
   843, 1.420E-03
   844, 1.402E-03
   845, 1.377E-03
   846, 1.362E-03
   847, 1.358E-03
   848, 1.357E-03
   849, 1.357E-03
   850, 1.357E-03
   851, 1.357E-03
   852, 1.357E-03
   853, 1.357E-03
   854, 1.357E-03
   855, 1.357E-03
   856, 1.356E-03
   857, 1.356E-03
   858, 1.356E-03
   859, 1.355E-03
   860, 1.354E-03
   861, 1.354E-03
   862, 1.354E-03
   863, 1.354E-03
   864, 1.354E-03
   865, 1.354E-03
   866, 1.354E-03
   867, 1.354E-03
   868, 1.354E-03
   869, 1.354E-03
   870, 1.354E-03
   871, 1.353E-03
   872, 1.352E-03
   873, 1.349E-03
   874, 1.346E-03
   875, 1.343E-03
   876, 1.341E-03
   877, 1.341E-03
   878, 1.340E-03
   879, 1.340E-03
   880, 1.340E-03
   881, 1.340E-03
   882, 1.340E-03
   883, 1.340E-03
   884, 1.339E-03
   885, 1.335E-03
   886, 1.320E-03
   887, 1.289E-03
   888, 1.256E-03
   889, 1.235E-03
   890, 1.223E-03
   891, 1.218E-03
   892, 1.216E-03
   893, 1.215E-03
   894, 1.215E-03
   895, 1.215E-03
   896, 1.215E-03
   897, 1.215E-03
   898, 1.215E-03
   899, 1.215E-03
   900, 1.214E-03
   901, 1.213E-03
   902, 1.208E-03
   903, 1.193E-03
   904, 1.172E-03
   905, 1.160E-03
   906, 1.157E-03
   907, 1.156E-03
   908, 1.156E-03
   909, 1.156E-03
   910, 1.156E-03
   911, 1.156E-03
   912, 1.156E-03
   913, 1.156E-03
   914, 1.155E-03
   915, 1.153E-03
   916, 1.147E-03
   917, 1.135E-03
   918, 1.126E-03
   919, 1.122E-03
   920, 1.121E-03
   921, 1.121E-03
   922, 1.121E-03
   923, 1.121E-03
   924, 1.121E-03
   925, 1.121E-03
   926, 1.121E-03
   927, 1.121E-03
   928, 1.120E-03
   929, 1.120E-03
   930, 1.118E-03
   931, 1.113E-03
   932, 1.106E-03
   933, 1.100E-03
   934, 1.098E-03
   935, 1.097E-03
   936, 1.097E-03
   937, 1.097E-03
   938, 1.097E-03
   939, 1.097E-03
   940, 1.097E-03
   941, 1.096E-03
   942, 1.094E-03
   943, 1.085E-03
   944, 1.067E-03
   945, 1.052E-03
   946, 1.044E-03
   947, 1.042E-03
   948, 1.041E-03
   949, 1.040E-03
   950, 1.040E-03
   951, 1.040E-03
   952, 1.040E-03
   953, 1.040E-03
   954, 1.040E-03
   955, 1.040E-03
   956, 1.040E-03
   957, 1.039E-03
   958, 1.038E-03
   959, 1.035E-03
   960, 1.027E-03
   961, 1.015E-03
   962, 1.005E-03
   963, 9.997E-04
   964, 9.980E-04
   965, 9.975E-04
   966, 9.974E-04
   967, 9.973E-04
   968, 9.973E-04
   969, 9.972E-04
   970, 9.969E-04
   971, 9.956E-04
   972, 9.919E-04
   973, 9.846E-04
   974, 9.742E-04
   975, 9.649E-04
   976, 9.593E-04
   977, 9.574E-04
   978, 9.568E-04
   979, 9.567E-04
   980, 9.567E-04
   981, 9.567E-04
   982, 9.567E-04
   983, 9.567E-04
   984, 9.566E-04
   985, 9.566E-04
   986, 9.564E-04
   987, 9.557E-04
   988, 9.539E-04
